,filename,texts
10,img/00_08.jpg,"MARBLE,YARD,ANAHEIM,GRANITE,ORION,TILE,INC,ORANGE,COUNTY,TOWING,SERVICES,COVERKING,INTERSTATE,ELECTRONICS,DELTA,WYE,ELECTRIC,CDR,CONCRETE,STONE,PRODUCT,VFS,FIRE,PROTECTION,VIKING,SUPPRESSION,SYSTEM,JIM,WELDING,SOUTH,COAST,SURFACES,SUPERIOR,GASKET,SEAL,MICHAELANGELO,FAB,FOTO,CABINA,ACTION,SOUTHLAND,CITY,ELEM,SCHOOL,DISTRICT,LUCHETTI,IMAGINATION,LIGHTING"
11,img/00_01.jpg,"BEST,VALUE,ASTORIA,INN,AND,SUITES,ANAHEIM,VILLAGE,HOTEL,MENAGE,STARBUCKS,HARBOR,CHEVRON,TACO,BELL,HOLIDAY,STREET,FARE,UNION,TAXI,CAB,INC,LAURA,LEON,FAMILY,DENTISTRY,JIN,KWAK,SHELL,DISNEYLAND,RESORT,CALIFORNIA,TTY,FOR,HEARING,IMPAIRED,RESERVATIONS,COZZMAR,INSURANCE,BIGS,PIZZA,MORE,DAYS,APOLLO,FUNDING,INC,AUTO,CARE,MATT,KURILICH,LAW,OFFICES,CASA"
12,img/01_10.jpg,"PAYLESS,SHOE,SOURCE,UNDERGROUND,ATLANTA,WACHOVIA,BANK,FIVE,POINTS,STATION,UNIVERSITY,PLACE,LITTLE,ITALY,PIZZA,JOHNNY,ROCKETS,RAINBOW,KIDS,IMMACULATE,CONCEPTION,EASTER,SEALS,KANDLESTIX,ATL,CUSTOMS,CITY,NAILS,MICK,GEORGIA,STATE,SWEET,CORNER,DUPSIE,AFRICAN,CLOTHING,CHINA,SUB,AIR,COMM"
13,img/03_19.jpg,"ARES,THRIFT,SHOP,ROCKY,MOUNTS,SALVAGGIO,ITALIAN,DELI,SALON,SABIHA,LLC,SPRUCE,INTERNAL,MEDICINE,BROWNE,HILLARY,GOODTIMES,GOOGLE,SPORTIQUE,SCOOTERS,LING,SHEILA,MARY,LANGLOIS,IVAN,GERRITY,AGENCY,MIKE,CAMERA,INC,TOLEDO,GLASS,OLIVE,GARDEN,HAWLEY,BEAR,ALIGNMENT,SERVICE,PEARL,STREET,DENTAL,COLORADO,DAILY,BEADS,BARNSLEY,TIRE"
14,img/00_09.jpg,"GOODWILL,CHAIN,REACTION,DENNY,RADIO,SHACK,DAYTONA,CAR,WASH,TARGET,JUGO,DESIGNS,INC,COUPLES,MEGA,OUTLET,ACCURATE,BOOKKEEPING,NOTARY,INCOME,TAX,PAYROLL,YMCA,VENTURE,GROUP,LEED,MATTRESS,STORES,LOS,OLIVOS,BOX,PAMPAS,APARTMENTS,ARBY,MULTIMEDIA,ANAHEIM,CHEVROLET,GEO,LOARA,ELEMENTARY,SCHOOL,ABC,LIQUIDATORS"
15,img/16_19.jpg,"AMOEBA,MUSIC,CHA,GIANT,ROBOT,SKATES,HAIGHT,MILK,STANYAN,PARK,HOTEL,KAN,ZAMAN,CAFE,ROCKIN,JAVA,JOHN,MURIO,TROPHY,ROOM,KEZAR,PUB,RESTAURANT,RED,VICTORIAN,MOVIE,HOUSE,ALEMBIC,THE,CITRUS,CLUB,DONALD,AVENUE,CYCLERY,BAR,ESCAPE,FROM,NEW,YORK,PIZZA,CHRISSY,BEE,ZONA,ROSA,YOGA,TREE"
16,img/02_19.jpg,"BROWN,ARCADE,MICK,SHEA,IRISH,PUB,CAZBAR,THE,PARK,HOTEL,LUMBINI,RESTAURANT,OLD,PAUL,CHURCH,SHOGUN,INC,BASILICA,THE,ASSUMPTION,SOTTO,SOPRA,BALTIMORE,MILTON,GRILLE,BANTHAI,HOSTEL,MAISY,COPRA,SUPER,FRESH,DIE,MUSIK,COMFORT,INN,SUITES,FOR,EYES,OPTICAL"
17,img/12_11.jpg,"PHILADELPHIA,BELLA,VISTA,BED,BREAKFAST,AND,MOTELS,HOTELS,HOSTELS,TOURIST,ATTRACTIONS,DANTE,LUIGIS,MORNING,GLORY,ISGRO,PASTRIES,RALPH,ITALIAN,RESTAURANT,SABRINA,CAFE,BEER,DISTRIBUTORS,INC,SARCONE,DELI,HIRSCH,CHARLENE,DMD,PAUL,CATHOLIC,CHURCH,PALUMBOS,CONESTOGA,BANK,MEW,GALLERY,LLC,MAGIC,GARDENS,SON,PALUMBO,RECREATION,CENTER,MNB,ARCHITECTURE,HAWTHORNES,LORENZO,PIZZA,ACADEMY"
18,img/00_14.jpg,"ORIGINAL,PANCAKE,HOUSE,ABRAHAM,LINCOLN,ELEMENTARY,PHARMACY,MOORE,UPHOLSTERER,REINBOLD,GALLERY,PHOTOGRAPHY,GRUPO,RECUPERACION,ALCOHOLICOS,ANTHONY,ROSS,STUDIO,ALICIA,TRAVEL,CHA,HEARING,AID,CENTER,ORANGE,COUNTY,FIRE,SERVICES,ASSOCIATION,MAMMA,MINI,MART,MARI,HAIR,DESIGN,PARKVIEW,HEALTHCARE,PRO,TAX,SUPER,VIDEO,UNITED,OPTICAL,LEMON,TREE,HOTEL,KITCHEN,SUITES,DONES,FAMILY,DENTISTRY,DIAZ,PROFESIONALES,HISPANA,HOMES"
19,img/09_06.jpg,"LIVING,ROOM,LOUNGE,URBAN,ELEMENT,INDIANAPOLIS,RUBBER,STAMP,DATSA,PIZZA,IDN,HOFFMAN,INC,LUCILLE,RAINES,RESIDENCE,APPEL,JOHN,MARION,COUNTY,PUBLIC,LIBRARY,CROSSROADS,BAPTIST,ASSOCIATION,ABBEY,COFFEE,HOUSE,VOLUNTEERS,AMERICA,METROPOLITAN,CENTER,ARTIFICIAL,LIMB,CORPORATION,CASTLETON,INN,RADIO,ONE,LOCKERBIE,COURT,APARTMENTS,ARVEY,PAPER,OFFICE,PRODUCTS,PPG,PORTER,PAINTS,HVAF,INDIANA,BUCKINGHAM,COMPANIES"
20,img/02_04.jpg,"BABE,RUTH,BIRTHPLACE,AND,MUSEUM,CAMDEN,PUB,PENN,CARRY,OUT,RESTAURANT,PEACE,CUP,JOE,INC,UNIVERSITY,MARYLAND,MEDICAL,CENTER,HAMPTON,INN,BALTIMORE,DOWNTOWN,CONVENTION,HOTEL,INSTITUTE,EMERGENCY,RIDGELYS,DELIGHT,HISTORIC,DISTRICT,SAIL,CLOTH,FACTORY,CHIEF,EXAMINER,OFFICE,SERVICES,PICKLES,NATIONAL,DENTISTRY,UNIV,MED,SYSTEM,RICHARDSON,DENISE,CYSCOM,ROBERT,BASS,ISLAND,CUISINE,AMBULANCE,LICENSING,GREENE,HOUSE,APARTMENTS,LLC"
21,img/03_10.jpg,"MACY,CROSSROADS,MALL,BOULDER,DAPHNE,GREEK,CAFE,HARPO,SPORTS,GRILL,LENSCRAFTERS,SLEEP,NUMBER,STORE,SELECT,COMFORT,WALKING,DOCTOR,OPTOMETRY,STAPLES,JAMBA,JUICE,A123,IMMEDIATE,MINUTES,LOCKSMITH,FIREHOUSE,SUBS,CINGULAR,WIRELESS,29TH,BICE,THE,BUCKET,AND,ROADSIDE,TOWING,RECOVERY,PEI,WEI,ASIAN,DINER,TCI,TIRE,CENTER,MODMARKET"
22,img/18_12.jpg,"REI,SEATTLE,FLAGSHIP,ALLEY,APARTMENTS,ESPRESSO,VIVACE,WORLD,WRAPPS,VELOCITY,ART,AND,DESIGN,SNOWBOARD,CONNECTION,CORAZON,SPA,BLIX,TOTTINI,COLE,WEBER,UNITED,WUNDERMAN,FEATHERED,FRIENDS,NBBJ,URBAN,BEAST,FOREST,SERVICE,OUTDOOR,SOUTHLAKE,GRILL,PLAY,AGAIN,SPORTS,SIGHTLIFE,PUJARI,CENTER"
23,img/15_02.jpg,"YARD,HOUSE,SAN,DIEGO,SUSHI,THE,GRANT,BELO,RESTAURANT,NIGHTLIFE,REI,GADO,BLUES,COURTYARD,DOWNTOWN,LOCAL,EATERY,CONFIDENTIAL,SUITE,TENDER,WESTGATE,HOTEL,STREET,ALLEY,DAKOTA,GRILL,SPIRITS,OSETRA,WATERGRILL,FORMERLY,THE,FISHHOUSE,ELIXIR,ESPRESSO,BAR,BROADWAY,EVENT,CENTER,RUBIO,SUBWAY,POOL,TIME,SWIMMING,REPAIR,TILING"
24,img/14_16.jpg,"MCMENAMINS,PUBS,CRYSTAL,BALLROOM,RINGLERS,PUB,EVERYDAY,MUSIC,CACAO,MASU,CASSIDY,RESTAURANT,JAKE,FAMOUS,CRAWFISH,HENRY,12TH,STREET,TAVERN,ANNEX,ODESSA,EAGLE,PORTLAND,SCOOTER,QUADES,MENAMINS,HISTORIC,PROPERTIES,WHOLE,FOODS,MARKET,PEARL,HOOD,SKIBOWL,WINTER,RESORT,SILVERADO,DUST,DIAMONDS,DETAIL,ANTHROPOLOGIE,ART,THE,INSTITUTE,CONTEMPORARY"
25,img/03_08.jpg,"TEN,TIMBERLINE,FINE,FURNITURE,DISH,COLOR,MINE,MATEO,BOULDER,COOPERATIVE,MARKET,PEERLESS,TYRE,COLORADO,BUSINESS,BANK,FOUR,STAR,REALTY,AND,PROPERTY,MANAGEMENT,INC,BARTLETT,INTERIORS,PLANETARY,SOLUTIONS,METRO,HOME,STORE,BARRETT,STUDIO,ARCHITECTS,VECCHIO,BICICLETTERIA,ESPRESSORIA,GARTH,BRAUN,ASSOCIATES,WHITTIER,ELEMENTARY,SCHOOL,COCONA,EVELYN,BASSOFF,PHD"
26,img/06_05.jpg,"MAI,VIETNAMESE,RESTAURANT,JIMMY,FOOD,STORE,JADE,GARDEN,CHINESE,FRENCH,SANDWICHES,DALLASITE,BILLIARDS,URBANO,CAFE,BINH,MINH,MARKET,DALLAS,COSMETIC,DENTIST,CRIMINAL,LAWYER,PINTIP,CHARUNMETHEE,DDS,NGUYEN,TRAN,ASSOCIATES,1410,THE,DALAT,ISAMARE,BEVERAGE,INC,BRYAN,PLACE,DENTAL,ALESSIO,RISTORANTE,LND,HAIR,STUDIO,ALLCARE,FAMILY,CLINIC,TOY,TRAINS,UNLIMITED,LIVE,OAK,ROOMING,HOUSE"
27,img/01_02.jpg,"HOLIDAY,INN,ATLANTA,DOWNTOWN,WORLD,CONGRESS,CTR,SHERATON,HOTEL,UPTOWN,RESTAURANT,LOUNGE,MARRIOTT,MARQUIS,SOL,LIQUOR,HERTZ,LOCAL,EDITION,COURTLAND,STREET,165,GYRO,KING,PEACH,PACKAGE,GINGER,BAY,CAFE,TRADER,VIC,PEACHTREE,CENTER,ATHLETIC,CLUB,HILTON,MYSTERY,DINNER,THEATER,AGATHA,NIKOLAI,ROOF,UPS,STORE,AVIS,RENT,CAR,FLOOD,WATER,DAMAGE,AND,RESTORATION,COCA,COLA,WINGS"
28,img/09_04.jpg,"CIRCLE,CENTRE,MALL,PALOMINO,STEAK,SHAKE,HOULIHAN,CANTERBURY,HOTEL,ELMO,HOUSE,CHAMPPS,AMERICANA,RUTH,CHRIS,DOWNTOWN,INDIANAPOLIS,CHANG,CHINA,BISTRO,RAM,RESTAURANT,BREWERY,ALCATRAZ,BREWING,DENTIST,THE,MIKADO,JAPANESE,CONRAD,HOTEL,SOUTH,MERIDIAN,REGAL,HARRY,IZZY,WEST,BERTOLINI,AUTHENTIC,TRATTORIA"
29,img/14_15.jpg,"GENIES,FOXFIRE,TEAS,TROPICAL,SALVAGE,MOTOKITTY,MODIFIED,TAOIST,TAI,CHI,SOCIETY,USA,MAKOOL,PORTLAND,HEALTH,WELLNESS,DAN,PALMER,FINE,JEWELERS,PONYTAIL,PHOTOGRAPHY,ARTEMIS,FOODS,CATERING,AND,CAFE,DOGTOWN,PET,SUPPLY,FANCY,SALON,FIORI,ARAKAWA,HANGING,SYSTEMS,SOLSTICE,VIDEO,PRODUCTIONS,MON,AMOUR,DUCHESS,CLOTHIER,BLITZ,LADD,COLLEEN,CAHILL,PHOTOGRAPHER,MUSE,MODEL,MANAGEMENT"
30,img/16_09.jpg,"YANK,SING,RESTAURANTS,CHEVRON,TOWER,MORGAN,PRIVATE,BANK,LOUIE,BAR,AND,GRILL,GOLDEN,GATE,UNIVERSITY,SALT,HOUSE,ORGANIC,INC,SATORI,YOGA,STUDIO,BARE,ESCENTUALS,SEPHORA,USA,MIXT,GREENS,BBDO,WEST,STACEY,BOOKSTORE,ONE,BUSH,PLAZA,MILLENNIUM,SAN,FRANCISCO,CENTRAL,PARKING,SYSTEM,TRIBAL,DDB,CHIPOTLE,MEXICAN,GGU,STUDENT,CENTER,CAFE,REALITY,DIGITAL"
31,img/11_14.jpg,"DETROIT,JOES,ORIGINAL,CONEY,MANUEL,THE,28TH,DIXIE,CAFE,EMPIRE,SZECHUAN,BELLE,FURS,OUTERWEAR,BILLY,JACKSON,LAW,OFFICE,250,NORTH,ORANGE,AVE,LLC,MARYBETH,MCDONALD,OFCS,BANK,AMERICA,MINI,MART,JAVA,LAVA,COFFEE,SHOP,DIOCESE,ORLANDO,CATHOLIC,MAGICTECH,COMPUTERS,DAKOTA,MICROFILM,SERVICES,FEDEX,PRINT,SHIP,CENTER,CLUB,LIMELITE,SIR,SPEEDY,PRINTING,NYPD,SERGIO,FRANK,EIDSON"
32,img/17_04.jpg,"GOMBEI,JAPANESE,RESTAURANT,SAN,JOSE,TOFU,KUBOTA,ROY,STATION,COFFEE,TEA,OMOGARI,KOREAN,SEVEN,BAMBOO,SHUEI,MANJU,SHOP,SHABU,NIJIYA,MARKET,HUKILAU,SAKURA,NAIL,BAR,KUMAKO,KAITA,TSUGARU,KAMIMOTO,STRING,INSTRUMENTS,KAZOO,MINATO,CUISINE,SHABURI,WING,CHINESE"
33,img/04_03.jpg,"KINGS,COMIX,CABO,TAN,LUCAS,TANNING,CENTER,GILBERT,CLEANERS,LOTUS,CHINESE,GOURMET,MODERN,BARBER,SHOP,LILY,CAFE,CAM,PHOTO,IMAGING,MARKET,HEALTH,THE,CLEANING,STORE,BURBANK,LAWNMOWER,THIRST,QUENCHER,LIQUORS,DOMINO,PIZZA,MOBILE,APOLLO,RESTAURANT,CARTOON,NETWORK,STUDIOS,REVITOL,CORPORATION,CARTY,TALENT,INC,NAILS,STATE,FARM,INSURANCE,COMMUNITY,YMC"
34,img/08_01.jpg,"COURTYARD,HOUSTON,DOWNTOWN,CONVENTION,CENTER,RESIDENCE,INN,POLICE,DEPARTMENT,HUMBLE,TOWER,APARTMENTS,GONZALEZ,STARBUCKS,MACYS,THE,TIPPING,POINT,JAMES,CONEY,ISLAND,HYATT,HOTELS,RESORTS,REGENCY,ZERO,SANDWICH,SHOP,LOUISIANA,PLACE,FIRST,UNITED,METHODIST,CHURCH,RELIANT,ENERGY,PLAZA,FOUNDATION,MCDONALD,EXPRESS,PASO,PRODUCTION,EDGE,PETROLEUM,CORPORATION"
35,img/08_06.jpg,"JAMES,CONEY,ISLAND,COURTYARD,HOUSTON,DOWNTOWN,CONVENTION,CENTER,ZERO,SANDWICH,SHOP,RESIDENCE,INN,POLICE,DEPARTMENT,MACYS,HUMBLE,TOWER,APARTMENTS,HYATT,HOTELS,RESORTS,REGENCY,MCDONALD,PASO,PRODUCTION,LOUISIANA,PLACE,GONZALEZ,RELIANT,ENERGY,PLAZA,STARBUCKS,FASTSIGNS,SIGNS,AND,GRAPHICS,CENTERPOINT,SUBWAY,WILCOX,OIL,GAS,INC,POST,OAK,GRILL"
36,img/06_04.jpg,"LOUIE,BARCADIA,LLC,PEARL,CUP,LLC,THE,CAFE,SAN,MIGUEL,BLUE,COLLAR,BAR,SAVE,WAY,GROCERY,STORE,NEW,FLOWER,MARKET,SPUTNIK,ARE,1976,INC,ALFREDO,ITALIAN,CUISINE,AND,SEAFOOD,RELOCATING,COUTURE,CONFECTIONS,POLE,DANCE,WORKOUTS,FITNESS,CLASSES,VERT,WELLNESS,CENTER,SANDY,JOHN,KENNEDY,LEARNING,TAQUERIA,LUPITA,AGAIN,DESIGN,STUDIO,GARZA,CHIROPRACTIC,CHILDREN,ORAL,HEALTH"
37,img/09_02.jpg,"DAYS,INN,INDIANAPOLIS,BAA,LLC,RED,ROOF,INNS,NORTH,AEROFINITY,INC,HELICOPTERS,HELIPORT,UNITED,STATES,GOVERNMENT,GENERAL,SERVICES,ADMINISTRATION,FEDERAL,BUILDINGS,OPERATION,AND,LEASING,GOODMAN,JEWELERS,SQUARED,COMMUNICATIONS,WTTS,MAVRIS,ARTS,EVENT,CENTER,KUNZ,RESTORATIONS,CRITICAL,CARE,TRANSPORT,MARKET,SQUARE,ARENA,STUDENT,ATLAS,HOTEL,JOHN,OBERLIES,CONSULTING,ENGINEERS,KEVIN,JONES,CHEM,DRY,SENTINEL,OFFENDER,WEIR,ASSOCIATES"
38,img/09_09.jpg,"THERAPY,NIGHT,CLUB,LOUNGE,CIRCLE,CITY,PIZZA,OZZIE,BAR,GRILL,CHEESEBOUROUGH,BORUTA,FRAZIER,ASSOCIATES,FLANNER,AND,BUCHANAN,FUNERAL,CENTER,MARKET,SUN,KING,BREWING,LLC,ROSCOE,STOVALL,LAW,AXIS,ARCHITECTURE,INTERIORS,MILAGRO,INC,MAXINE,CHICKEN,WAFFLES,DILK,GARY,BROWN,TOMPKINS,LORY,SHIRT,PRINTING,INDIANAPOLIS,XTREME,GRAPHICS,CREMATION,INDIANA,PAYDAY,LOANS,COURTYARD,LANE,CHRISTOPHER,WEINLAND,THOMAS,MCMANUS,ASSOICATES,NORTHSIDE"
39,img/17_19.jpg,"EULIPIA,RESTAURANT,BAR,ANNO,DOMINI,AGENDA,LOUNGE,SAINTE,CLAIRE,HOTEL,ORIGINAL,JOE,WET,NIGHTCLUB,MOTIF,HOOKAHNITES,HUNTERS,VIDEO,SOUTH,FIRST,BILLIARDS,CLUB,AND,HIVE,SAN,JOSE,MARRIOTT,SOFA,FORNAIO,RAMADA,LIMITED,MOSAIC,JERSEYS,THE,BLUE,CHIP,CAFE,MATISSE,CONVENTION,CENTER,GLO"
40,img/16_00.jpg,"GRAND,HYATT,SAN,FRANCISCO,LEVI,STORE,UNION,SQUARE,GRANDVIEWS,THE,VESSEL,CAMPTON,PLACE,HOTEL,SIR,FRANCIS,DRAKE,NIKE,TIFFANY,FOLK,ART,INTERNATIONAL,SUTTER,STOCKTON,GARAGE,450,BUILDING,SCALA,BISTRO,WILLIAMS,SONOMA,POST,STREET,HARRY,DENTON,STARLIGHT,ROOM,MARRIOTT,ZARA,KARIKTER,LASSEN,TOUR,TRAVEL,INC,UGG,AUSTRALIA,GREEN,DENTISTRY"
41,img/13_05.jpg,"PORTAL,RESTAURANT,GRANT,PARK,AMERICAN,LEGION,FRIENDLY,HOUSE,HOME,CARE,RUBY,ROOM,POOL,PROZ,ASU,DORMS,ATM,SERVICE,REPAIR,EEG,PRINTING,SERVICES,PROPERTY,LLP,ANTHONY,CATHOLIC,CHURCH,QUEEN,LIQUORS,COMMERCIAL,STAFFING,WELLS,FARGO,BANK,MIRANDA,CUSTOMS,PHOENIX,PRODUCE,ARTISTIC,FORGE,METAL,DESIGNS,AWEBCHROME,NET,CHICANOS,POR,CAUSA,FEDERAL,PIANO,TUNING,SPECIALIST,THE,MAN"
42,img/07_14.jpg,"THE,BROWN,PALACE,HOTEL,AND,SPA,SHIP,TAVERN,COMFORT,INN,DOWNTOWN,REPUBLIC,PLAZA,DENVER,WELLS,FARGO,BANK,ELLYNGTON,1600,GLENARM,PLACE,LUXURY,APARTMENTS,THE,CHURCHILL,BAR,AFTERNOON,TEA,STARBUCKS,TRINITY,GRILLE,WORLD,TRADE,CENTER,EDUCATIONAL,PARAMOUNT,THEATRE,EARLS,RESTAURANT,BAKER,HUGHES,16TH,STREET,MALL,ENCANA,OIL,GAS,USA,INC,1670,BROADWAY,DELECTABLE,EGG2"
43,img/08_19.jpg,"MACYS,RELIANT,ENERGY,PLAZA,COURTYARD,HOUSTON,DOWNTOWN,CONVENTION,CENTER,RESIDENCE,INN,HUMBLE,TOWER,APARTMENTS,STARBUCKS,FOLEY,DEPARTMENT,STORE,ACADEMY,FOREVER,BOOKS,MILLION,MCCORMICK,SCHMICK,PASO,PRODUCTION,POLICE,SUNGLASS,HUT,THE,TIPPING,POINT,CHUTNEYS,INDIAN,RESTAURANT,CORNER,BAKERY,CAFE,JAMES,CONEY,ISLAND,CAMILLE,SIDEWALK,POPEYE,CHICKEN,BISCUITS"
44,img/17_11.jpg,"MIRAIDO,VILLAGE,APARTMENTS,NIJIYA,MARKET,KAZOO,RESTAURANT,HUKILAU,JAPANTOWN,BUSINESS,ASSOCIATION,SUSHI,MARU,SHUEI,MANJU,SHOP,BANANA,CREPE,TSUGARU,JAPANESE,DOBASHI,MKT,INCORPORATED,MINATO,CUISINE,OKAYAMA,KAITA,KUBOTA,KUMAKO,GOMBEI,BLOCKBUSTER,VIDEO,NISHIME,ROBERT,SAN,JOSE"
45,img/07_05.jpg,"BENDERS,TAVERN,COREPOWER,YOGA,GRANT,BUFFALO,EXCHANGE,CITY,LUCKY,FORTUNE,CHINESE,RESTAURANT,DOMINO,PIZZA,WATERCOURSE,BAKERY,PANDORA,JEWELRY,MOXIE,HAIR,CAPITOL,HEIGHTS,APARTMENTS,TOKYO,JOE,MOLLY,BROWN,HOUSE,MUSEUM,CAMELLIA,CUSTOM,TAILORS,QUIZNOS,IYER,LAW,OFFICE,LLC,CRIMINAL,ATTORNEY,COLORADO,HISTORY,SPA,TUNE,DENVER,HILL,PUBLIC,LIBRARY"
